#GO:0051051
#GO:0048511
#GO:0044848
#GO:0098743
#GO:1904950
#GO:0098754
#GO:0001906
#GO:1903828
#GO:1900047
#GO:0043433
#GO:2000242
#GO:0032845
#GO:0045926
#GO:0043901
#GO:0043473
#GO:0034260
#GO:0002683
#GO:0099531
#GO:0040013
id	fc	signif
SPIN2B	-1.2309	false
PAIP2	-0.4137	false
MAPKAP1	1.0282	false
RBM4B	2.3970	true
RETNLB	0.9729	false
KCTD14	-3.0176	false
NABP2	1.5178	false
SPOCK3	3.6330	true
ZFYVE21	-0.2975	false
KCNS3	1.3721	false
DDX50	3.8812	false
MRPL34	-1.6308	false
TREX2	-0.1197	false
PDCD1LG2	-0.0109	false
ELAC2	-0.6776	false
USB1	0.3359	false
MACROD1	-0.6595	false
TCF25	2.3829	false
SLX1A	0.6898	false
TBL1Y	-0.5199	false
KLHDC3	-3.4206	true
ECSIT	-0.2798	false
WDR77	-2.2241	false
HINFP	-0.0459	false
SOST	1.2904	false
VKORC1	0.9151	false
DPH2	-1.5342	false
MRPL57	-0.2940	false
PMCHL2	2.4049	false
KXD1	0.9447	false
TUBA1C	2.6152	false
VIMP	0.5733	true
APOL2	2.0173	false
BCL7B	0.1919	false
SENP7	1.0482	false
MYBBP1A	-6.3280	true
SYT3	-4.9052	true
NUDT12	-0.8859	false
EIF2AK1	-2.2424	false
CCDC3	-1.8713	false
SGIP1	-1.5685	false
SLF1	-0.0943	false
PSD2	-0.1329	false
NRIP2	0.7788	false
TMEM47	2.3230	false
LPIN3	1.9140	false
FERMT1	-0.0269	false
MGME1	-1.7909	false
GORASP1	-0.2935	false
RTP3	-2.2823	false
PRSS27	2.0135	false
SYT15	-4.0783	true
HEPH	-0.9683	false
FYCO1	-3.6935	false
SLC25A21	0.8293	false
CLSTN3	2.0434	false
EBF4	-2.3262	false
RHOXF2	3.6802	false
WFDC6	-3.6115	false
DBNDD2	-2.2782	false
SULT4A1	0.0139	false
NEURL2	2.6409	false
SPATA25	-0.7312	false
OCSTAMP	0.8966	false
JPH2	3.3403	true
CORO1B	-1.5466	true
ZNF559	3.5171	false
NAA38	0.6565	false
TXNDC17	-3.2670	true
PIGQ	-2.1363	false
PLCD4	0.1652	false
BUD13	-0.5226	false
CPPED1	1.8671	false
VPS25	0.3279	false
SH2D3A	-1.1997	false
ZNF251	-2.0166	false
SLC30A2	-1.6911	false
MRPL45	0.2273	false
MESP1	-1.1119	false
REEP2	0.0633	false
MXRA8	-0.0398	false
LZTS2	-3.5007	true
SDF4	-0.1456	false
SRSF8	1.4750	false
SEC22C	0.9749	false
OVOL2	-2.1582	false
PDCD2L	1.4674	false
PAAF1	-1.2145	false
FDXACB1	-0.1008	false
PYM1	2.5434	false
PYGO2	0.2654	false
ORAI3	1.8902	false
CHCHD6	-0.3442	false
AIFM2	-1.6685	false
ZKSCAN3	-1.6894	false
ADPGK	-0.8971	false
GPATCH1	0.5313	false
ARHGAP9	-1.7593	false
RIOK1	-0.2226	false
LARP6	2.3123	false
UQCC2	1.3343	false
MIEN1	-0.5915	false
LLPH	1.4608	false
GINS4	-0.7979	false
TCEAL7	-4.0658	true
UTP23	1.5445	false
SLC50A1	1.0424	false
PELO	1.3926	false
GINS3	1.3155	false
FAM213A	-1.9705	true
WDR83	2.2829	false
SLC39A3	0.0777	false
TRIM56	-0.1127	false
CENPK	1.4625	false
ANAPC13	3.2841	false
ERP44	-2.9333	false
ZNF649	2.5838	false
ZNF670	0.1171	false
LXN	-2.2561	false
ZPBP	0.7113	false
SLC35A5	0.4046	false
TTYH2	-0.9957	false
TMEM175	0.0500	false
ATG101	1.0135	false
RHNO1	-0.1475	false
NTPCR	-0.5797	false
TMEM79	3.2508	false
HERPUD2	3.5598	false
AGMAT	0.2813	false
BTBD10	-1.4858	false
ZNF2	1.1885	false
TACO1	-1.7101	false
HDHD3	1.1486	false
TINF2	0.2225	true
TUBGCP2	0.1754	false
C17orf80	1.5170	false
FAM64A	-0.7748	false
ESYT1	0.1781	false
MARVELD1	0.6911	false
ZNF577	-3.0210	false
SLC25A33	0.5478	false
FEM1A	-0.2608	false
UBAC1	-1.8304	false
PCGF1	0.4403	false
TMEM204	-2.2215	false
CCM2	0.1720	false
RTKN	-0.5023	false
NAA11	-1.9364	false
TSEN34	-1.1676	false
CRACR2A	0.8033	false
SYT17	1.0004	false
CHCHD5	0.8679	false
DESI2	0.1263	false
FUZ	3.4922	true
CNPY3	-2.9790	false
MTG1	-1.4057	false
ALG1	1.5966	false
HAUS8	-0.9834	false
ALKBH7	0.5739	false
INPP5K	-2.4053	true
POLR3GL	-1.5826	false
THAP7	0.0096	false
SPX	-4.0982	true
NDFIP1	4.9762	true
UPK3B	-0.7946	false
COPS4	-1.9638	false
SOX7	0.7858	false
SYT11	2.0674	true
TCHP	3.8270	true
WAC	1.0108	false
DIDO1	0.5715	false
MTA3	0.0250	false
TMEM121	-2.0973	false
RBM42	-0.9126	false
NAT9	1.3547	false
DCTN5	0.2784	false
MCMBP	-0.1636	false
AARSD1	0.4325	false
DCUN1D5	-0.2360	false
THUMPD2	0.8046	false
PAGR1	0.5812	false
FAM103A1	-2.3341	false
IER2	1.0994	false
H2AFJ	-0.8237	false
URM1	0.0133	false
LRFN3	-1.1580	false
FAAP24	-1.8400	false
ANP32E	1.6105	false
MED10	-3.1237	false
PI4K2A	1.5511	false
TMEM43	0.2279	false
FSD1	0.7199	false
DPH7	-0.4233	false
CABLES2	-2.2933	false
TBCD	-0.7684	false
NDC1	3.0447	true
TMEM208	1.6783	false
TTPAL	1.0370	false
FUCA2	-1.7807	false
HGH1	-1.8196	false
DHRS4	-1.1349	false
THTPA	-1.2146	false
ZNF692	-1.2768	false
RSG1	1.0107	false
LMF2	-1.4259	false
CHRDL1	-1.9525	false
NDUFAF3	3.2925	false
CENPO	-1.0390	false
TRMO	1.1733	false
DOHH	0.7998	false
MYL10	0.7913	false
ADAT1	-0.6695	false
MKNK1	-0.6158	false
TMEM70	-1.2901	false
SPON2	-2.8780	false
MED18	0.7125	false
ISCA1	3.5487	false
TUBB6	-1.5495	false
CRB3	0.4571	false
ZSCAN5A	1.0945	false
C9orf142	-0.7089	false
POLR3C	1.3508	false
HNRNPUL1	-1.3212	false
MSTO1	-0.1701	false
PHF23	-0.4934	false
PDCD10	1.1151	false
RPP25	0.6964	false
G6PC3	-1.2845	false
CCDC28B	-2.3489	false
DERL1	-0.6110	false
EFHD1	-1.0363	false
HTATIP2	0.3545	false
DDX23	-1.3394	false
WRAP53	3.0111	false
APOO	0.2742	false
BDH2	1.1888	false
METTL22	2.6565	false
C20orf24	-0.1720	false
C9orf16	1.3195	false
CHAC1	-0.8351	false
ZNF426	-2.3235	false
TRAF4	-1.6273	false
ALG12	1.7001	false
MRI1	0.7950	false
ABHD6	-3.8822	true
SLC25A23	3.1529	false
MLPH	1.1013	false
WDR18	-2.0328	false
VAMP8	2.8104	true
THUMPD3	0.9219	false
DUSP26	-0.8311	false
ADI1	0.7113	false
RNF126	1.3983	false
CEP250	0.7829	false
MECR	-0.1712	false
EMC6	-0.7718	false
NTMT1	2.5277	false
CNPPD1	-1.9380	false
SNRNP25	-0.7175	false
EDEM2	1.2886	false
ZNF747	1.9738	false
KATNB1	3.5873	false
TUBB2B	2.4710	false
FICD	-0.9655	false
DSCC1	0.7230	false
MLST8	0.2334	false
C2orf49	-0.1589	false
TMEM109	-3.1763	false
TRIM62	-1.4588	true
PBDC1	-1.2465	false
KIFC3	0.9278	false
PTDSS2	2.3844	false
ST6GALNAC5	0.3188	false
PHF20	2.0558	false
NOC4L	-1.3281	false
UTP14A	-1.1487	false
DUSP23	-1.9025	false
ALG8	3.1659	false
TMED9	1.1246	false
TMEM147	0.9204	false
NUP58	1.4544	false
DPCD	-0.1795	false
GGACT	-0.0001	false
RUSC1	-1.5397	false
GNL3	2.1629	false
HERC2P3	1.0545	false
RIOK2	1.7810	false
TRMT61B	0.4618	false
TMUB1	-2.3837	false
KIAA0586	1.5237	false
TIMM21	-0.3517	false
TIPIN	-1.4453	false
TMEM106C	2.1566	false
SARG	1.5140	false
MXD3	1.2436	false
KIFC1	0.4587	false
NUP85	-2.3759	false
TPPP3	-0.6993	false
ELOVL1	0.6011	false
DDA1	0.8121	false
KATNAL1	-2.3208	false
CINP	-1.9957	false
HIRIP3	-0.8200	false
HIGD2A	0.7222	false
IFT27	-2.4907	false
NUDT9	-3.3583	false
TARS2	1.1207	false
ACAT2	-0.8644	false
REPIN1	0.7535	false
TRAIP	-1.0212	false
RBM4	-4.7900	true
SSBP4	-2.6154	false
SCNM1	0.6833	false
FUNDC2	-3.1972	false
RPAP1	-1.3615	false
SF3B5	-0.4290	false
MRI	-0.8380	false
C1orf43	1.1454	false
ZNF416	1.4646	false
SFXN3	-1.4700	false
COLEC11	2.6352	false
FAIM2	0.8652	false
CHID1	-2.5358	false
CDCA7	1.6757	false
PAPOLG	-0.0364	false
MND1	-1.0646	false
CARD10	2.6921	false
CDK19	-0.6570	false
BOC	-1.5604	false
SPATA9	1.4999	false
TTLL2	0.2185	false
SSBP3	2.3075	false
SCRT1	0.0681	false
APOL6	-2.9992	false
APOL5	-0.0617	false
GATA5	-0.1923	false
GTPBP2	1.2102	false
SYCP2	5.4444	true
LSM14B	-0.8697	false
RBM24	0.2721	false
GGTLC1	-0.1827	false
TAPBPL	-4.8018	true
BRIP1	-2.8214	true
SORBS1	1.6573	false
JAM3	0.9065	false
HINT2	-0.9383	false
CARD6	1.0904	false
BTBD2	-0.0561	false
TM2D1	-1.1767	false
STRA6	-1.3920	false
ZNF471	2.8259	false
TRPM6	-1.2648	false
PLA2G12B	0.6658	false
SGPP1	2.1102	false
PLVAP	1.6331	false
SUCNR1	2.0007	false
TSSK6	-0.1937	false
TSSK1B	0.6397	false
SALL3	-1.4663	false
LGR4	4.9995	true
OSBPL11	0.7866	false
OSBPL10	0.4947	false
SPATA16	0.6167	false
HCAR1	2.3281	false
GPR174	-0.2561	false
BBS2	4.0049	true
NPL	-0.4235	false
VN1R3	-0.6049	false
CECR2	-1.3026	false
RAB11FIP5	-3.6833	true
TEKT3	1.3614	false
SPZ1	0.2009	false
SLC25A2	-2.0030	false
NT5C1A	0.9808	false
TBC1D10A	-1.3401	false
C1QTNF6	-2.0134	false
C1QTNF5	-0.5577	false
C1QTNF1	3.3128	true
C1QTNF3	-2.9376	true
C1QTNF2	0.2752	false
AMN	1.1614	false
TMEM120A	-1.0372	false
NAA15	0.6059	false
KLF16	1.3529	false
BCL2L13	-2.9678	false
HEMGN	-3.0940	false
CARD14	-0.8004	false
CARD11	2.3831	false
PRX	-0.2043	false
PINK1	-1.5167	false
FSD1L	0.5270	false
ASPN	1.1765	false
CLEC7A	-0.8965	false
SLC12A9	-1.3580	false
SRRT	1.5653	false
PAPPA2	-1.1443	false
QTRT1	0.4401	false
ERVK-6	1.3136	false
TLR10	-1.8095	false
CFHR5	-1.2343	false
COL25A1	1.0320	false
IDI2	1.2989	false
TMEM59	-3.1052	true
AP1M1	-3.0018	true
NUSAP1	-0.0223	false
SLC26A6	1.6304	false
CACNG6	-0.1764	false
TDRD1	0.2152	false
TEX15	-2.1914	true
MOV10L1	2.3428	false
RNF17	4.0540	false
TEX12	3.6542	true
STK31	1.6054	false
USP26	-0.8545	false
FTHL17	-0.1850	false
MAP1LC3C	0.7428	false
OSBPL1A	-0.7635	false
CECR5	0.9236	false
FANCD2	2.8724	true
EMILIN2	-2.4872	false
ANKRD30B	-1.0992	false
ANKRD30A	2.1992	false
MAK16	-0.2758	false
RSPO3	-0.3252	false
BEX2	-0.5593	false
SLC4A5	-0.1354	false
EBPL	-0.7720	false
SLC46A2	0.0935	false
PACSIN1	-3.9185	true
ADGRE3	-1.5728	false
GPR87	-0.7516	false
ZNF717	1.1609	false
ITPA	1.8227	false
HDAC8	0.2686	false
RTFDC1	-1.2186	false
CHMP4A	-0.0541	false
EIF2A	-0.2248	false
PECR	-1.2361	false
SEC11C	0.6210	false
GABARAPL3	0.9626	false
UGT2B28	1.8905	false
KDM5D	-0.5788	false
CADM1	-0.9981	false
ANGPTL4	-1.3866	false
POLDIP3	-2.4478	false
RNF26	-1.0863	false
MFRP	-0.4514	false
DUSP16	-0.4753	false
SHANK3	2.8949	false
GNB1L	2.5776	false
OXCT2	-3.2899	false
FUT8	1.0864	false
MRPL32	2.8156	false
MRPL20	-0.3634	false
MRPL13	-1.3619	false
MRPL9	0.9730	false
MRPL4	-3.9344	false
CNFN	-0.3509	false
MRPL1	0.4516	false
HES7	3.0792	true
TMPRSS13	0.3015	false
LCE3D	0.7229	false
SPRR2G	1.1894	false
PCGF6	-1.3835	false
CDHR2	2.4151	false
ACE2	0.2864	false
B3GNT5	-2.3530	false
NIFK	0.4707	false
PARD6G	1.2666	false
PARD6B	0.0686	false
GSDMC	-1.2924	false
SEZ6L	0.0212	false
NFKBIZ	3.2703	false
FAM126A	-0.2414	false
ALOXE3	-1.9806	false
TRIM34	0.0855	false
YTHDF1	-1.1684	false
HELZ2	3.3833	false
RBCK1	-2.2734	false
SRXN1	0.9499	true
ZNF341	0.7083	false
MRPS26	1.3534	false
WNK3	-2.2220	true
KRTAP4-9	1.8177	false
KRTAP4-8	-0.4219	false
KRTAP4-7	-1.2923	false
KRTAP4-5	2.1047	false
KRTAP4-3	0.4760	false
KRTAP1-5	2.9478	false
SLC17A9	-0.8789	false
STK33	0.0157	false
NLN	-1.1023	false
ANO3	-2.7997	false
PBX4	-0.2768	false
AGXT2	0.0596	false
TRIM54	1.2098	false
TRIM55	0.0789	false
BCO2	-2.1520	false
CEP41	-1.3731	false
BACH2	1.5938	false
SLC2A11	-1.3248	false
SETD2	0.4366	false
DEFB126	-0.0439	false
TBC1D2	0.8682	false
IFIH1	-1.7092	false
POTEKP	-0.8185	false
LDHAL6B	0.4150	false
RHOBTB2	0.0026	false
ADAM33	-1.2836	false
PANK2	-1.1446	false
DOCK9	-0.4375	false
PITPNM3	4.0566	false
PITPNM2	-0.9412	false
CNTNAP3	-2.1393	false
MAGEB5	-0.8177	false
WHSC1L1	0.4713	false
PCDH11X	-2.4283	false
PCDH11Y	-0.2617	false
CPEB1	0.0650	false
CELF4	1.3847	false
ABCA2	-1.5827	false
SLC29A3	0.4496	false
GCOM2	-1.4143	false
NUF2	-1.0300	false
PRRG4	-0.8075	false
PRRG3	-1.1949	false
GLIS2	-2.1016	true
MRPL37	1.0909	false
PUS3	-0.3359	false
BARHL1	-2.5975	false
GTPBP4	4.1658	true
C22orf23	-0.1413	false
ASPSCR1	1.2279	false
OSBPL8	-2.4824	true
OSBPL7	-0.2976	false
OSBPL6	-0.1120	false
UACA	1.3367	false
RAB34	0.6350	false
ACPT	-1.1916	false
DPH1	1.1380	false
LYNX1	-0.1651	false
IRX2	0.2756	false
UPF3B	0.6095	false
CRNKL1	-1.3491	false
TPSD1	-2.2202	false
SLC25A39	1.0993	false
GPR63	0.3865	false
GPR62	-1.3908	false
GPR61	1.4454	false
TBL1XR1	-1.2826	false
UBL5	0.8666	false
PRKD2	0.7082	false
PLA2G12A	-0.2081	false
PLA2G2F	-0.9878	true
GSX2	-1.9408	false
ULBP3	-5.2592	true
ULBP2	-2.7050	true
ULBP1	0.8445	true
LINC00470	2.7011	false
CHIA	-0.3705	false
SHCBP1L	0.6664	false
NMNAT2	-1.2593	false
EDEM3	0.6293	false
FAM129A	-0.3644	false
RTN4R	-1.8748	true
BCL2L14	-0.9757	false
TRIM8	-2.7518	true
FOXP3	4.4077	true
UBXN6	0.4398	false
SLC19A3	-0.4094	false
IMPG2	-2.9650	false
SLC13A1	0.5362	false
TM6SF2	1.0022	false
TM6SF1	0.1780	false
TSGA10	-0.9291	false
CD244	0.3150	false
UCK2	-1.3498	false
ROPN1B	-3.3163	false
TRIM31	-2.0971	true
SIGLEC1	-0.2875	false
API5	-3.0327	false
NLRP1	0.5357	false
NMES1	-1.9447	false
SPRY4	-2.9139	false
DPY30	0.6301	false
FOXQ1	-1.8034	false
PKIB	-1.4916	false
TRIM15	3.6280	true
TRIM9	-2.9539	true
TRIM6	-1.2679	false
TRIM5	-0.9775	true
TRIM4	1.2906	false
TRIM2	2.9882	false
NKX6-2	-1.0214	false
INO80B	0.2392	false
DCLK3	0.6936	true
LRRCC1	-1.4005	false
CNTNAP4	-1.2314	false
ZFHX2	1.5194	false
UNK	1.8170	false
FTO	-0.4755	false
CFAP74	-1.2002	false
ZDHHC5	3.2147	false
BRINP2	-1.0242	false
TNKS1BP1	-2.7414	false
SEMA4C	-1.9242	true
CIPC	3.0482	true
AMBRA1	0.2295	false
UBE2O	1.2898	false
PHACTR1	0.3009	false
CEP295	0.1610	false
ZYG11B	1.3910	false
ZNF518B	2.9127	false
TANC1	0.6477	false
ZC3H12C	2.1560	false
EPT1	-2.3968	false
XPO4	-1.5038	false
LNP	1.7437	false
ASXL3	0.3685	false
ZNF436	-0.3198	false
ZNF407	2.8716	false
DNAH6	-1.1275	false
TTYH3	-0.2366	false
ARHGAP39	0.9802	false
KLHL4	2.5362	false
SRCIN1	-2.7825	true
MTMR12	0.4313	false
B3GNT4	-0.3655	false
WDR33	-2.1413	false
BHLHE41	-4.1113	true
BCL11B	1.4803	false
SLC39A8	-2.6339	false
ACTR3C	2.6843	false
STRADB	0.0379	false
SLC7A5P2	0.7504	false
OR2B2	-0.1266	false
OR2H1	1.3945	false
OR2J1	-0.2950	false
OR11A1	-1.0999	false
WDR12	3.0282	false
BPESC1	-3.1569	false
POLR2J2	0.4788	false
YIPF3	1.2545	false
OR8D2	-2.1071	false
TINAGL1	-1.8212	false
NDEL1	-1.1608	false
GPR88	-1.0258	false
ACTR6	2.0646	false
TGIF2	-0.5394	false
PRSS22	0.4197	false
SLC6A16	-1.2889	false
ROGDI	-1.4523	false
C20orf27	1.3052	false
PDGFD	-0.0447	false
NRSN2	-0.7419	false
PITHD1	-0.2415	false
VN1R1	-4.3804	false
IMUP	0.5169	false
DERL2	1.3683	true
COMMD5	1.9276	false
NMUR2	0.9779	false
NPFFR1	-0.6931	false
MAP1LC3B	-0.7066	false
SENP6	2.4351	false
REXO4	3.5230	false
ELOVL4	0.7951	false
DDX24	-1.3088	false
DNAI2	-0.0123	false
POLR1E	0.1118	false
WDR61	1.9455	true
CHST5	-0.8864	false
SLIRP	0.1983	false
SRR	-1.6427	false
WNT10A	0.4002	false
NIF3L1	0.6975	false
EGLN1	-4.8051	true
C6orf62	-0.3092	false
MCOLN1	-3.0149	true
PEG3	0.8771	false
NYX	-0.6265	false
CTDSP1	-1.2945	false
ANKRD2	-0.3973	false
SLC5A7	0.2326	false
EIF5A2	0.5685	false
WWTR1	4.5781	true
HAPLN2	-3.8181	false
PRDM14	1.0493	false
FGF23	-2.6538	true
SCAND2P	-0.7638	false
CHST6	-0.8624	false
ZNF350	-0.6269	false
IL22	-0.0640	false
AICDA	0.2474	false
TWSG1	0.0172	false
NXF2	-0.8426	false
COA1	0.8305	false
LAT2	0.0945	false
MFF	-0.2755	false
HOXD1	0.4437	false
NAA50	-0.5583	false
CHRNA10	0.2953	false
GFRA4	-0.9911	false
LACRT	-3.4444	true
UBA5	-2.7977	false
MKRN2	1.1182	false
LHPP	0.1039	false
NACA2	-1.0057	false
ADAM19	1.4379	false
SLC22A4	0.5902	false
MTFR1L	-1.5355	false
SPRTN	0.7000	false
TMEM126A	0.1423	false
MAF1	-0.9909	false
PAIP1	-0.2169	false
CLPB	0.9432	false
MIS12	0.6775	false
RAB33B	-3.0313	true
LSG1	-1.8837	false
ZMYND15	-0.3228	false
NUAK2	0.8136	false
NBPF3	-1.4827	false
IQCG	-1.9626	false
NAT10	3.4831	false
COMMD4	-0.0745	false
SPATC1L	-0.7060	false
KLC2	2.0202	false
CRISPLD2	-0.6194	false
SLC25A31	1.3240	false
TMEM117	-0.5505	false
BTBD1	-0.7560	false
ILKAP	-0.3416	false
ZNF541	3.2593	false
XRN2	0.7286	false
TOLLIP	0.8386	false
SAP130	-2.1499	false
USP44	-2.8920	false
BRD8	2.6488	false
RNF38	2.5978	false
SHARPIN	-0.1679	false
ARL6	1.7390	true
NSRP1	-2.2184	false
INTS2	-1.5820	false
KLHL25	-0.6385	false
RACGAP1	0.5354	false
CCDC113	0.8561	false
TKTL2	0.1428	false
SIK2	1.2994	false
PUS7L	1.1523	false
CSTF2T	0.6386	false
WWP1	0.8991	false
ZNF700	0.8023	false
PCBD2	-0.4442	false
NT5C3A	-0.4734	false
FXYD6	-0.1806	false
AP5M1	-0.3457	false
HDHD2	-1.6251	false
GBP3	-0.2945	false
QRSL1	-3.4945	false
GABARAPL1	0.9528	false
DDX47	1.1043	false
RAB17	-0.0349	true
MAGT1	1.9474	false
RAB1B	2.2533	false
MRPL18	-2.7728	false
TSPYL1	0.5691	false
LMAN2L	-2.0332	false
CCDC8	-0.7350	false
SMG9	-1.9832	false
FAM234A	1.6985	false
RNF208	1.2828	false
OSBPL5	2.1633	false
ATG10	2.0398	false
RBM38	0.7565	false
CST11	-1.1953	false
CSTL1	3.1380	false
NAPB	-0.2271	false
GZF1	-2.6173	false
DNTTIP1	-0.3869	false
SLITRK2	-1.0874	false
PCDHAC1	1.0021	false
CDH19	-1.3974	false
ING2	3.9178	true
ALX4	-0.7053	false
BCL11A	-2.4742	true
STMN4	0.3744	false
ZBP1	-2.2323	false
ABCG4	-0.4077	false
SIL1	0.3890	false
CSRNP2	0.2489	false
SDCBP2	-0.5577	false
MUC3B	-1.8628	false
ANAPC1	1.1685	false
POLR2J3	-0.2346	false
NXF5	0.8415	false
XYLT2	-1.5421	false
IRF2BPL	-0.6283	false
LPAR5	0.2138	false
GLT8D2	1.3089	false
UNC93B1	-0.1085	false
CYSTM1	-1.7757	false
TRPV6	-1.0542	false
POLR3F	0.6180	false
RNASE7	-2.3247	false
NUCKS1	-0.8717	false
TMX4	-0.5269	false
WFDC10A	0.6809	false
KIF13A	-1.7897	true
ASCC2	1.3353	false
UPF3A	-2.1508	false
WNT8A	0.4359	false
WNT5B	-0.6837	false
RBSN	2.4887	false
ISCU	-0.7185	false
SLC25A18	-1.4114	false
NUP62CL	2.2754	false
DEFB129	1.2749	false
DEFB127	-0.4410	false
SLC35B3	0.2066	false
OSBPL2	-0.4534	false
DUSP15	2.2928	false
MYLK2	-2.0422	false
MEGF9	0.0393	false
SLC25A51	0.6835	false
SLC6A17	-2.0346	false
RSPH9	-0.9110	false
ATG5	-1.9842	false
OPN3	-2.7378	true
WDR13	1.1851	false
C2orf40	-0.0990	false
TSPAN10	3.5239	false
MED28	0.8910	false
OR2AG1	0.4779	false
OR10A5	-0.2459	false
OR10A2	1.3834	false
OR10A4	0.5027	false
OR2D2	0.8323	false
CDT1	-1.1616	false
MAGEH1	-0.0531	false
ABCG8	-3.1183	true
ABCG5	-2.0087	true
EHD4	0.7913	false
GBA3	-0.4171	false
S1PR5	1.2472	false
PORCN	-0.5208	false
MMP28	2.1982	true
P2RY12	-0.5708	false
CDH23	1.9927	false
KCNH6	2.9386	false
SPTBN4	2.0117	false
OR51E2	-3.3626	false
CARD9	1.8108	false
VPS33B	4.1887	true
VPS16	-1.1868	false
VPS11	-2.1848	false
IL25	0.4234	false
DCSTAMP	4.5225	true
SH3BGRL3	-1.3586	false
ALDH8A1	-0.8008	false
NEUROG2	0.7947	false
CXCL16	0.7810	false
CHST8	1.2018	false
SYT4	3.3637	true
SLC26A1	-0.1540	false
GAN	-1.9861	false
LHX5	-1.1905	false
ARV1	-3.0828	false
OR52A5	1.0581	false
OR51V1	-2.8065	false
SLC25A32	-0.2370	false
TRIOBP	-2.3621	false
SEMA6A	-4.2978	true
HSD3B7	-2.1704	false
EPC1	1.6255	false
CCDC68	-2.5906	false
SLK	-1.0349	false
TSPYL2	-4.8015	true
BLZF1	-1.2162	false
CXXC4	1.3080	false
PPIL3	1.9587	false
SLC38A1	-0.2934	false
C10orf11	4.1086	true
PDCL3	0.0452	false
SLC6A15	-1.5619	false
MTIF3	-1.4268	false
TNKS2	-3.3261	true
TAOK3	-1.0215	false
RASSF4	0.5943	false
BHMT2	-0.7403	false
RAB3GAP2	2.4265	false
ADNP	3.0166	true
DPH5	-2.3091	false
KLK15	-0.1333	false
KCNN2	-0.3792	false
RNF39	-0.7451	false
TNMD	-0.6793	false
IKZF4	-1.3829	false
RANBP17	-2.3983	false
DHX36	-1.0486	false
PPA2	-2.2060	false
ADAM7	-0.0082	false
SPNS1	0.0817	false
MIXL1	3.6969	true
MRPL46	-1.7206	false
CHRD	-2.5426	true
CLEC4M	2.1678	false
HIPK2	-0.7129	false
SLC12A5	0.5472	false
ZNF106	0.6028	false
SLCO5A1	-0.3588	false
NKX2-4	0.9896	false
PARL	-0.1286	false
CDIP1	0.5207	false
MMP27	0.2872	false
PNN	-1.1014	false
RHBG	-0.1015	false
TTYH1	-0.2302	false
VCX	-2.2247	false
VCX3B	0.2292	false
VCX2	-1.8378	false
ADAMTS10	0.8457	false
EPB41L4B	-0.4843	false
TMEM245	-1.0620	false
FOXP1	0.5115	false
CRISPLD1	-2.2048	false
OR51B5	-3.3238	false
OR51B6	0.0059	false
OR51M1	3.2427	false
OR51J1	-1.2859	false
OR51I1	-0.5985	false
OR51I2	0.7405	false
OR52D1	0.1644	false
PABPC3	-0.4875	false
GGNBP2	1.3736	false
TP63	-0.6925	false
SNX25	-0.8083	false
KCTD10	-0.4685	false
CPVL	0.8836	false
TRIT1	-0.6266	false
DPAGT1	-1.3951	false
TCEAL2	1.2061	false
C12orf65	0.3592	false
GHITM	-0.3157	false
MMADHC	-3.1107	false
KCNF1	-1.5647	false
TXNIP	1.5598	false
ATXN3L	0.8299	false
TMX1	-0.8789	false
HRH4	-0.0213	false
NELFA	-0.6283	false
ACBD3	-0.7442	false
CDC42EP4	-1.3700	false
GAL3ST2	0.8304	false
KDM4C	-2.1577	false
NDST4	2.1532	false
MUC13	-1.7214	false
CENPH	-0.9625	false
SEMA4A	-2.7570	true
TMPRSS5	1.5111	false
TPK1	-1.4364	false
PIGM	0.1377	false
PTPN23	-5.0720	true
SEMA6C	2.6968	true
SEMA6B	2.3239	true
UNC45A	0.3822	false
MFSD1	-0.4619	false
SMOC2	0.0865	false
LRRN3	2.2429	false
R3HDML	-0.3988	false
SRMS	0.3147	false
PPDPF	1.3770	false
DNAJC5	-2.7191	true
LIME1	1.1391	false
DSN1	2.0312	false
HIPK3	1.4159	false
RIMS4	-3.0448	true
KCNK15	-0.7396	false
CHMP4B	-3.5313	false
RWDD1	0.9093	false
FZD8	1.1885	false
CUEDC2	0.9203	true
FBXL15	-0.5882	false
RBKS	0.0146	false
KCNQ1DN	-2.3283	false
FN3K	-1.0188	false
POFUT1	1.1062	false
TSPY26P	0.4730	false
PIGU	0.1928	false
MAP1LC3A	1.3619	false
WNK1	-4.1973	true
RNPEP	-0.1651	false
GOLPH3L	-0.3436	false
GOLPH3	0.5963	false
DPEP2	-2.4258	false
OSGEPL1	2.1852	false
PLK3	-0.2475	false
SAV1	-2.8273	true
TUBB1	-2.1011	false
DPEP3	1.8851	false
CLSTN2	0.1520	false
NXF3	0.8743	false
RHOJ	1.7032	false
ST6GALNAC4	0.2717	false
SMOC1	-1.5083	false
EPB41L1	0.2850	false
CST9L	-0.6603	false
GLIPR2	2.2697	false
FAM83D	-0.8496	false
RAD21L1	-0.0308	false
ZHX3	3.5489	false
SERHL2	-0.7197	false
SMDT1	1.2595	false
MTG2	1.0560	false
SENP3	-1.3185	false
OSBPL3	-0.4089	false
SMARCAD1	2.0554	false
PLEKHA4	1.1035	false
EHD1	-0.4376	false
RNF41	1.4463	true
PRDM13	3.2228	false
PRDM12	1.7042	false
GSX1	0.8454	false
ZSCAN16	-1.6054	false
EBF3	-1.1146	false
